NAME	TITLE	SCORE	
LOC119874028		2.2808955	
SAMD4A		2.2807798	
MIR125B-1		2.2798934	
MAP4K5		2.279735	
LOC111093558		2.2796776	
HECTD2		2.279478	
LRGUK		2.2789192	
LOC111090618		2.2788358	
HS3ST5		2.2779968	
NHLH1		2.277734	
LOC111090996		2.277702	
RAB39A		2.2775378	
ZNF286A		2.2774584	
GKN2		2.276425	
LOC111096958		2.2756746	
CREB3L3		2.2752607	
ALLC		2.2750955	
LOC111098967		2.2750077	
PP2D1		2.2748396	
LOC102153077		2.2746472	
MRGPRX2		2.2743864	
ZNF235		2.2742996	
WDR7		2.273644	
PRR7		2.2736402	
LOC111093795		2.2735403	
KDM4C		2.2734065	
CDIN1		2.2731404	
LOC102153505		2.2725022	
LOC119865009		2.272225	
HOXA3		2.2719898	
MIR302A		2.27174	
LOC102155861		2.2717092	
DAAM2		2.2709835	
LOC111093092		2.2703772	
WDPCP		2.2699506	
TICRR		2.2698598	
TOPAZ1		2.2693748	
LOC100684637		2.2685194	
CHD9		2.2681746	
LOC102155317		2.268085	
USP38		2.2674935	
MAN2B2		2.2669919	
UBR1		2.266963	
DNASE2B		2.266244	
ZFYVE16		2.2656646	
FREM1		2.265306	
LOC100682613		2.2651794	
TOMM20L		2.2648568	
SHROOM4		2.2646906	
N4BP2		2.2644954	
RINL		2.2644207	
KCNU1		2.2644136	
STOML3		2.2643301	
LOC119865468		2.2637053	
SLCO1B3		2.2635598	
CAGE1		2.2633653	
LOC102152152		2.2632437	
LOC119864862		2.2632196	
LOC119864558		2.263213	
WDR87		2.2631679	
LOC119867185		2.2629545	
PRF1		2.2619767	
AVPR1A		2.2616677	
SEPTIN14		2.2616005	
MEI4		2.2610343	
CCDC18		2.2610273	
LOC100683651		2.2607663	
USP31		2.260285	
LOC481728		2.260242	
ANTXRL		2.260224	
LOC111091843		2.2600026	
BTBD7		2.259907	
ANKRD34A		2.2598658	
LOC111094710		2.2598078	
OR13E1		2.2595317	
ZFP62		2.2593474	
NRL		2.2590146	
HROB		2.2579942	
LOC606894		2.2578611	
LOC111090067		2.257808	
TM4SF4		2.2577648	
TTC28		2.256143	
LOC119866619		2.2561126	
LOC119870969		2.2561061	
CPN1		2.256065	
TRIP11		2.2559838	
TRAPPC3L		2.255784	
LOC119872078		2.2557154	
ZNF566		2.255627	
RASD2		2.2552876	
WDR72		2.254692	
CCR4		2.2546787	
CDC27		2.2545407	
LOC611622		2.2542474	
LOC106557985		2.2535217	
LOC119870435		2.2533894	
LOC492055		2.253262	
LOC119864768		2.2528992	
SLC25A53		2.2527695	
ARHGAP6		2.252671	
TFAP4		2.252614	
LOC102154490		2.2525127	
LOC119873867		2.2523928	
LTN1		2.2522392	
LOC119865624		2.2512925	
LOC119867306		2.250823	
CBLN1		2.2506683	
LOC608133		2.249995	
PARD6A		2.249925	
UCP3		2.2498634	
CD1B		2.2494807	
RASGEF1C		2.2493613	
ACAN		2.248892	
CENPF		2.2481017	
CSPP1		2.2470982	
LOC100685055		2.2469115	
CENPK		2.2468896	
SOCS5		2.2466707	
LOC119867967		2.246609	
LOC119873851		2.2462761	
LOC102157205		2.2458646	
LOC119873696		2.2456877	
NLGN3		2.2455935	
LOC100687719		2.245579	
CYP2B6		2.2434316	
ODF3L1		2.243038	
LOC119865375		2.2425916	
LOC119866746		2.242346	
LOC100683388		2.2414985	
KLHL32		2.241489	
TPH1		2.2398276	
LOC119868463		2.2392669	
LOC102154874		2.2390666	
DMC1		2.238797	
LOC100684680		2.2385967	
OTOL1		2.238457	
ADCY2		2.2375312	
SLC35D3		2.2369704	
IL29L		2.236876	
GPR156		2.23682	
FIGN		2.2367964	
LOC119876309		2.236463	
LOC609869		2.236406	
LOC100688434		2.2361104	
LOC483842		2.2361076	
ADAMTS19		2.2360938	
LOC111090925		2.2355745	
CEP83-2		2.2352316	
MIR135A-2		2.235217	
LOC100685679		2.2338657	
OR2V1		2.2335317	
TMEM196		2.2335107	
LOC111095840		2.233368	
LOC119864282		2.2333384	
LOC102152622		2.2331657	
LOC106558962		2.2331553	
MIR195		2.2331488	
MAP3K4		2.2328625	
CCT8L2		2.2327812	
KCNE5		2.2327359	
CELSR3		2.232395	
LOC111094234		2.231948	
TET2		2.231679	
IGFBPL1		2.231564	
TMEM241		2.2315173	
HELQ		2.2313938	
SGIP1		2.2309086	
LOC102153678		2.2308686	
RHCE		2.229933	
ACSBG2		2.229461	
LOC100688225		2.229408	
ALKBH8		2.2292652	
LCN12		2.2290325	
GSG1		2.2285008	
CDHR3		2.2282271	
LOC111093074		2.228026	
LOC111094837		2.2279086	
ELAVL3		2.2277095	
LOC119864723		2.2274666	
LOC490972		2.227205	
SLC7A2		2.2270799	
LOC111093244		2.227006	
LOC102152955		2.2269723	
LOC102154282		2.226312	
LOC106559530		2.226047	
SSPO		2.2259104	
KCNJ10		2.2256074	
PLCL2		2.2253659	
TUT4		2.224647	
TPBGL		2.2244046	
LOC119872174		2.2233207	
LOC102153290		2.2231543	
MLNR		2.2229302	
MGAM		2.2227213	
LOC106558414		2.222412	
NEPN		2.2222846	
C2H10orf67		2.2222571	
PPP1R3G		2.2222216	
LOC119864243		2.2209775	
LOC102151483		2.220957	
VEPH1		2.2207854	
CEACAM20		2.2206085	
PTGFR		2.219638	
LOC111098216		2.2194114	
LOC119869926		2.2192674	
LOC119866141		2.2183626	
LOC609207		2.218286	
LOC487822		2.2178273	
PPP1R3F		2.2174976	
LOC475353		2.2170265	
RNF186		2.216497	
LOC478384		2.2163012	
LOC111095486		2.2161214	
TLR3		2.2159178	
LOC100686646		2.2157745	
LOC481473		2.215596	
SCGB1C1		2.2154503	
FAM171A1		2.215286	
OIP5		2.2146604	
CDK8		2.2145321	
ANKLE1		2.2144587	
PRKG1		2.2134547	
LOC119866585		2.2134109	
LOC106559453		2.2133675	
LOC119874085		2.212954	
MNX1		2.212846	
LOC100688691		2.212839	
LOC111097395		2.212466	
LOC102155133		2.212398	
USP35		2.2120051	
KIAA0586		2.2115545	
LOC119865224		2.2111523	
VSX2		2.2105122	
SHCBP1		2.2101884	
LOC119870688		2.2099977	
LOC119864771		2.209349	
OSTN		2.2092664	
TAF2		2.2090578	
ALS2		2.2085435	
ZFPM2		2.2083952	
FAM166A		2.207904	
LOC106557767		2.2078438	
GPR158		2.2077835	
LOC100685661		2.2075782	
GSTCD		2.2073581	
KLHL11		2.207351	
LOC111090634-2		2.2064455	
LOC489082		2.2061315	
RAD21L1		2.2059448	
LOC100688564		2.2057416	
LOC119871861		2.2056394	
LOC111096192		2.2054965	
CCDC142		2.2045116	
LOC606843		2.204482	
VWA7		2.2042513	
MYMK		2.2041028	
LOC100684499		2.2036095	
CLCN2		2.203207	
ISLR2		2.2024229	
KCNF1		2.2023907	
MIR186		2.2023146	
LOC111096459		2.2016134	
KIF3A		2.2010612	
LOC102153940		2.2010572	
LOC102157211		2.2008524	
LOC102152531		2.2008474	
SLC35B4		2.2008457	
LOC100682813		2.2002084	
LOC100685201		2.1998963	
FGF6		2.1996343	
MECOM		2.199397	
SP4		2.1993124	
LOC111090337		2.1991308	
PGGT1B		2.1990018	
RBMS3		2.1989698	
CACNB2		2.1988401	
OR9A7		2.198724	
LOC111090631		2.1984758	
LOC119864972		2.1983702	
SCAPER		2.1981723	
LOC119871359		2.1979828	
SLC23A1		2.1970656	
LOC100855584		2.1967793	
TNFRSF8		2.196779	
ALDH1B1		2.1967535	
SMIM41		2.1962938	
XIAP		2.196233	
SUSD5		2.196139	
LOC119871193		2.1957211	
LOC609445		2.1952746	
MAP1A		2.195007	
TMPRSS11A		2.1949432	
LOC111095527		2.1948192	
LOC119872412		2.1947606	
MIR329A		2.1944776	
LOC119873291		2.1941986	
CHODL		2.1937504	
CALR3		2.1937213	
LOC102152075		2.193498	
MIR1185		2.1934679	
TTLL10		2.19314	
LOC111096683		2.1929004	
CEP295		2.1927106	
SLC6A11		2.1920307	
LOC100683389		2.1919308	
LOC119870216		2.1919205	
LOC119870217		2.1919205	
LOC100683155		2.191756	
LRP12		2.1913846	
LOC119865107		2.1913083	
LOC106560071		2.191255	
DBF4		2.1907256	
ZFP69B		2.1906946	
GABRR1		2.1902854	
KIRREL3		2.189747	
HGF		2.1890159	
UBA6		2.1887422	
TDRKH		2.1884024	
DUOX2		2.1882868	
LOC111090866		2.1881711	
LOC100688183		2.188098	
LOC102153258		2.1880364	
LOC491382		2.1878536	
LOC111096311		2.1875293	
PLAAT5		2.1868708	
LOC119873648		2.186803	
RAPGEF6		2.18672	
NKAIN4		2.1865711	
PLCE1		2.1862292	
GPR31		2.1855354	
MEI1		2.1854265	
LOC111091921		2.1846929	
HIVEP1		2.184329	
LOC119873935		2.1842654	
FITM1		2.1838	
LOC119864613		2.1837895	
LOC100686013		2.1835542	
OR6AA6		2.1835382	
CPLANE1		2.1820462	
FHAD1		2.1816957	
TRIO		2.1816351	
SPRN		2.1816292	
WDFY3		2.1815393	
LOC119870194		2.180893	
HOXC12		2.1807883	
CLTRN		2.1807034	
SLC6A3		2.1803582	
PUS7L		2.1797726	
BDKRB1		2.1785986	
BDNF		2.1785278	
LOC100683715		2.1781545	
LOC119870394		2.177894	
PLA2G2D		2.177822	
LOC119872550		2.1768875	
LOC111090612		2.1768389	
C1H6orf58		2.17669	
LOC111093570		2.1761243	
LOC111097282		2.1749432	
ZNF567		2.1748164	
DPYSL5		2.1747503	
LOC111090375		2.1744914	
EPHA7		2.174432	
RAB39B		2.1744297	
ZMYM4		2.1742296	
ZNF300		2.1731453	
RHEBL1		2.171139	
PNMA6A		2.1702209	
KCNN2		2.1699803	
LOC102152011		2.169831	
LHFPL1		2.1698225	
LCNL1		2.1694512	
LOC111097597		2.169231	
IGSF23		2.168703	
NFASC		2.1677256	
SLC22A16		2.1677186	
LOC488909		2.1676366	
LOC119869569		2.1675847	
COLEC11		2.1672268	
FGFBP3		2.1670816	
LOC485120		2.1668203	
LOC111090132		2.1665125	
CHD6		2.1663504	
ICOS		2.1662273	
LOC119865707		2.1662169	
LRTM2		2.1657007	
LOC102155647		2.165561	
LOC100682980		2.1651516	
LOC102152596		2.165129	
HBE1		2.1650198	
AP4E1		2.164787	
VEZT		2.1647203	
ZNF135		2.1644042	
CER1		2.164404	
LOC102156813		2.164209	
ATRNL1		2.1635497	
LOC106558784		2.1633363	
KCTD19		2.1628926	
PLCB4		2.1627815	
ERP27		2.1621463	
PLSCR5		2.1619992	
LOC102156920		2.161713	
LOC100684780		2.161576	
NKAPL		2.161159	
LOC119866188		2.1610742	
LOC100687572		2.1608474	
LOC119869679		2.1607223	
LOC100684031		2.1606073	
LOC102151762		2.1605067	
LOC111090586		2.1602945	
LOC100688102		2.1593506	
NETO2		2.1584933	
KIF20B		2.157942	
CCDC88A		2.1579406	
HNF1B		2.1577144	
LOC119873318		2.1576548	
LOC106559254		2.1573486	
LOC111098576		2.1566174	
LOC487476		2.1562054	
GLS2		2.1560833	
UCN		2.1554554	
LOC100687467		2.1552758	
LOC119864698		2.1551714	
LOC100855457		2.1550436	
XRN1		2.154804	
LOC111097610		2.1547985	
GPR176		2.1547585	
NAV3		2.1547287	
LOC102153554		2.1546586	
FIBCD1		2.1546497	
RSF1		2.1544657	
PTGER1		2.1542883	
LOC119864623		2.1534834	
LOC119871519		2.1534421	
HHIP		2.1534038	
FFAR1		2.1533308	
LOC100685934		2.1529865	
LOC102154945		2.1527507	
SHISA8		2.1522782	
C4H5orf34		2.1522677	
LOC111093727		2.1518147	
APC		2.151764	
LOC484898		2.1517577	
LOC119874241		2.1516662	
MOV10L1		2.1512809	
ZNF879		2.1512296	
LOC119869756		2.1511884	
PABPC1L2A		2.1511164	
LOC610920		2.151056	
ZNF521		2.15098	
LOC102153366		2.150176	
GPBAR1		2.15003	
LOC102151665		2.1495452	
LOC111094738		2.1493752	
INHBE		2.1491866	
CACNA1G		2.1490712	
CCNJ		2.1488965	
MIR376A-1		2.1482604	
LOC119865688		2.148057	
MIR452		2.1480017	
LOC100685686		2.147515	
GPC2		2.1469731	
HRH1		2.1466336	
ESPN		2.1466048	
C5H11orf87		2.1465971	
LOC119874171		2.1462631	
DNER		2.1456788	
LOC111090957		2.1456122	
LOC119873979		2.1447594	
LOC111090345		2.1444745	
LOC119870420		2.1441457	
LOC111097694		2.1438594	
GARNL3		2.143657	
ZNF425		2.143568	
LOC100855900		2.1435509	
LOC100688639		2.1434119	
ZSCAN31		2.142496	
MARS2		2.1421587	
GABRB1		2.1419857	
SYNGAP1		2.1412246	
EFHC1		2.140826	
SLC38A9		2.1404202	
LOC119872270		2.1399374	
DAW1		2.1398342	
LOC100684435		2.1391835	
SLF2		2.1391585	
IGSF21		2.1391282	
LOC106559840		2.139054	
KCNS2		2.1389213	
UBXN7		2.1387162	
FOCAD		2.138487	
TRIM67		2.1384265	
ZNF583		2.1376383	
BNC2		2.1375804	
SRGAP3		2.1375737	
LOC102153488		2.1369343	
LOC119864687		2.1369002	
LOC111097483		2.1368828	
ZNF638		2.1364748	
PITX3		2.136379	
LOC100685431		2.136231	
HS2ST1		2.136196	
LOC119869819		2.135904	
IQCA1L		2.1353047	
B3GNT7		2.1347818	
LOC102157190		2.1343112	
ADRA1A		2.133894	
CDKAL1		2.1338565	
GAL3ST3		2.1330416	
L3MBTL4-2		2.1323674	
LOC111095225		2.1320271	
LOC111093230		2.131948	
HYAL4		2.1319106	
CXCL17		2.1317668	
GPC5		2.1312497	
LOC102151838		2.1303751	
LOC119870522		2.1300254	
MST1		2.1296558	
ASB11		2.1296031	
SERPINA14		2.129578	
SLC17A2		2.129571	
LOC106558638		2.129513	
OR9Q4		2.1294854	
HTR3B		2.1292195	
SLC17A7		2.1292133	
LOC111095364		2.1283953	
LOC100685699		2.1278605	
METTL11B		2.1276724	
LOC100685413		2.127595	
POLH		2.1275015	
AMPD1		2.1274452	
LOC106557701		2.1271431	
LOC119867202		2.1270814	
LOC119870503		2.126145	
TREH		2.1257846	
LOC111097140		2.1250384	
LOC111095197		2.1248453	
LOC119871162		2.1248047	
EYS		2.1244705	
TMPRSS6		2.1240995	
CD160		2.124097	
CCDC172		2.123991	
LOC102152827		2.123971	
LOC119864667		2.123864	
PRKAR1B		2.123786	
CDK7		2.1233177	
PARP4		2.1227016	
ZNF837		2.12256	
SENP7		2.1216872	
TMEM71		2.1213775	
ARR3		2.1212742	
LOC111097496		2.1206496	
MOGAT1		2.1202486	
LOC111092670		2.1196961	
LOC100688323		2.1185338	
LOC111096589		2.1183517	
LIN54		2.1175606	
LOC106559371		2.1172624	
DEPDC1B		2.1172075	
LOC111096062		2.1170583	
SULT4A1		2.1167822	
LOC119864774		2.1156402	
RASGRP3		2.1156216	
LOC100685286		2.1153352	
TMPRSS9		2.1150444	
NLN		2.1149244	
ANKRD63		2.1144013	
LOX		2.1142063	
PNOC		2.1132262	
ZIC2		2.1123645	
LOC111093412		2.1123016	
CHAT		2.109792	
OTUD7A		2.1097677	
LOC611536		2.1097662	
LOC119873613		2.109759	
LOC111091892		2.1097405	
MIR376B		2.1096854	
RNGTT		2.1093595	
ATP8B4		2.1090407	
CABYR		2.108868	
LOC111095195		2.108214	
H2AC11		2.10816	
LOC100683304		2.107351	
LOC100688249		2.10695	
LOC111094184		2.1068618	
LOC100687421		2.1064103	
LOC102153308		2.1055462	
SMARCAD1		2.105313	
LOC609540		2.10518	
SLCO5A1		2.1050532	
PCSK2		2.1049428	
FAM166B		2.1049216	
LOC481530		2.1048784	
QRFPR		2.104602	
NAA30		2.1042395	
GAL		2.1041603	
LOC100684597		2.1036696	
LOC111094473		2.1032925	
LOC102152535		2.1028106	
LOC100686288		2.1024413	
MATN1		2.10153	
RFPL4B		2.1015038	
NOX5		2.100815	
ANLN		2.1001961	
ZBTB8A		2.1001925	
RAB30		2.1000597	
LOC111090344		2.0999706	
DEFB123		2.0996048	
LOC100684318		2.099465	
SEMA3E		2.0989275	
FAM221B		2.098642	
IQCM		2.0985746	
TRIML1		2.0982876	
PIH1D2		2.0977705	
CLCNKA		2.0976803	
ZNF227		2.0976422	
LOC100684746		2.0971763	
LOC610258		2.0969071	
LOC100688891		2.0967307	
CILP2		2.0966578	
LOC608824		2.096355	
LOC111092995		2.0960243	
LOC119871239		2.095796	
LOC111091413		2.095391	
LOC119871927		2.0951684	
LOC111097626		2.0948207	
KLRF1		2.0946345	
LOC106559772		2.094473	
SLX4		2.0941548	
CFAP206		2.0938892	
LOC100685859		2.0936697	
CNTN5		2.093174	
KMT2A		2.0928664	
TM4SF5		2.0924802	
LOC119876267		2.0922198	
LOC486572		2.092006	
LRRC23		2.0919912	
LOC607536		2.0919745	
LOC102154227		2.0911689	
ENO4		2.091047	
LOC491028		2.090784	
LOC119868054		2.0907788	
LOC119871806		2.0904188	
RBM11		2.0903172	
LOC111090970		2.0901906	
ZPLD1		2.090141	
MAGI2		2.0894506	
LOC490180		2.088939	
MIR449A		2.088877	
LOC119870832		2.08781	
TMEM67		2.0866523	
SLC26A2		2.0862842	
MOCS3		2.0858366	
LOC119871953		2.0855534	
ODAM		2.0853424	
LOC119869707		2.0853317	
TTK		2.0851638	
SLC5A7		2.0848289	
NPAS3		2.0847397	
LOC111093584		2.0846376	
CCL25		2.0845938	
MIR2387		2.0840273	
SPATA13		2.0837185	
ADARB2		2.0836945	
LOC119870874		2.0830863	
GALR3		2.0829365	
LOC119869946		2.0829315	
LOC102152212		2.082899	
LOC100685140		2.08273	
ADAMTSL1		2.0826235	
LOC119880895		2.0819364	
CRYBG3		2.0817466	
LOC111091683		2.0814838	
ZBED6		2.0811028	
LOC102155554		2.0810637	
LOC111095839		2.0808792	
KCNT1		2.0808642	
KLHL40		2.08072	
LOC119869809		2.0805724	
LOC111093281		2.0804546	
BRINP2		2.0798962	
LOC119864307		2.0796847	
LOC102152730		2.0792875	
PLEKHM3		2.0789058	
LOC119873726		2.0786636	
BIRC6		2.0786505	
LOC111092483		2.0781293	
LOC102157235		2.0779963	
LOC106558118		2.0779073	
RLN2		2.0778782	
LOC119866230		2.077811	
LOC485435		2.076941	
LOC100686798		2.075869	
LOC607201		2.0754747	
LOC102152684		2.0751286	
PRKAG3		2.0743766	
LCN10		2.0742688	
LOC608153		2.0742342	
LOC100855645		2.0741808	
EXD1		2.074045	
TMEM239		2.0738406	
LOC115945163		2.0733407	
LOC119866569		2.0731847	
SH3RF3		2.0729585	
CDK13		2.0728445	
CD40LG		2.072578	
SIX4		2.072307	
KIF26A		2.0712392	
DMRTC2		2.0709658	
ZBTB6		2.0703368	
SALL1		2.06958	
LOC100687530		2.0695038	
PIGN		2.0692868	
NUP155		2.0690885	
LOC111098395		2.0690732	
ATP8A1		2.0689712	
LOC607162		2.0683885	
C29H8orf34		2.0683563	
LOC111090701		2.0683427	
LOC100682929		2.0678942	
KREMEN2		2.0677261	
XRCC2		2.0677168	
LOC106557635		2.0676434	
LOC119873841		2.0674107	
LOC119874253		2.0673826	
FNIP1		2.0668907	
NEURL3		2.0664427	
CARF		2.065858	
H1-3		2.0651774	
TBX4		2.0648315	
USP34		2.0644288	
DKK4		2.0642617	
TUB		2.063902	
ROBO1		2.0638227	
LOC100685638		2.0634384	
LOC119864140		2.0626667	
RAP2B		2.062205	
LOC111091243		2.0621068	
JRKL		2.0619035	
LOC489342		2.0617437	
LOC100684343		2.0616884	
LOC102154526		2.061583	
AIFM3		2.0615754	
LOC102151385		2.060915	
LOC100683526		2.0600922	
WDHD1		2.0599785	
LOC119866590		2.059628	
KLHL6		2.0593925	
SCP2D1		2.0593567	
PTPRG		2.0581453	
ZNF646		2.0579498	
LOC111091006		2.0578985	
LOC111097168		2.0578752	
LOC119870018		2.057854	
SERTAD2		2.0577686	
DYNLT2		2.0575528	
LOC100686986		2.0572731	
LOC106559920		2.0571706	
LOC111098037		2.0571399	
SHLD2		2.0568442	
CRYBB1		2.0545611	
LOC100683102		2.0545099	
RGS7BP		2.0543456	
ZBTB33		2.0543106	
SLC6A2		2.0542536	
LOC102156854		2.0542102	
CDKL3		2.0541906	
FBXO5		2.053996	
HAO2		2.0539646	
DNAJC27		2.0539467	
NAP1L5		2.0534816	
LRRC19		2.052929	
FAM111A		2.0527828	
LOC119864797		2.0527253	
KCNK12		2.0525637	
TSPAN10		2.052085	
LOC119871941		2.0519712	
SETX		2.0513806	
LOC102155175		2.0513248	
ZBTB8B		2.0513074	
C20H19orf67		2.0512931	
CMTR2		2.0511458	
PLEKHH1		2.0511348	
LOC111093579		2.0511088	
LOC100685539		2.0506856	
LOC111093657		2.0495775	
LOC119870709		2.049423	
LOC111090555		2.0492084	
ZFP92		2.0486073	
SOWAHB		2.0486014	
ZNF148		2.0485435	
CNBD1		2.0483987	
LOC102157122		2.047895	
LOC608813		2.0477788	
C25H8orf74		2.0474284	
LOC106558653		2.0470629	
LOC111090333		2.0467002	
IL18RAP		2.0464435	
LOC102153757		2.0461242	
ARSL		2.0459104	
KBTBD7		2.045443	
ZCCHC7		2.04508	
LOC111093403		2.044937	
LOC100687541		2.0449305	
LOC102156251		2.044592	
PIWIL1		2.0442894	
GPR19		2.0438683	
LOC111097448		2.043089	
KCNK2		2.0427322	
F10		2.0426433	
LOC100682828		2.0425067	
ELFN2		2.0411513	
LOC610151		2.0407088	
ZC2HC1B		2.0405958	
TIGD2		2.0404816	
MS4A15		2.039909	
LOC111092177		2.0398815	
ATP4A		2.0395963	
SIGLEC15		2.039349	
LOC102155877		2.0391455	
LOC111090663		2.038975	
LOC102153595		2.0387774	
LOC119873474		2.0387502	
AIPL1		2.0386171	
LOC102153214		2.0384085	
RYR1		2.0382574	
LOC100683383		2.0379577	
FASTKD5		2.0378451	
LOC100684703		2.0371633	
LOC102154516		2.036452	
LOC100856140		2.0364296	
LOC102154344		2.0361974	
LOC100685214		2.035656	
STARD9		2.0352693	
PLA2G1B		2.0348704	
BPTF		2.0348635	
CRYAA		2.0347059	
TMED11		2.0341687	
LOC119865316		2.0340943	
MADCAM1		2.0338123	
LOC106559359		2.0337808	
C1QL1		2.0336344	
LOC111095902		2.0334747	
LOC100687961		2.0332012	
RB1CC1		2.0329037	
LOC111098819		2.032805	
CCDC182		2.0327678	
SNAP91		2.0327616	
NEK10		2.0326166	
PARG		2.0324106	
ATP6V1FNB		2.0317209	
LOC100683569		2.031679	
ARSG		2.0314949	
MAEL		2.0305746	
OR2AT2B		2.0303476	
LOC102152894		2.029424	
CCDC170		2.0291128	
IPP		2.0289333	
LOC106559990		2.027999	
LOC111091166		2.0277448	
LOC100684308		2.0270984	
LOC119866916		2.0269845	
SLC16A8		2.026982	
LOC102153628		2.0266833	
LOC119869335		2.0261981	
LOC119865205		2.0261738	
LOC111097576		2.0261438	
CLEC17A		2.0260346	
ZSCAN10		2.0255985	
ZNF367		2.025588	
MIR545		2.0255072	
LOC100687227		2.0251102	
SDK2		2.024845	
LOC119876438		2.0246913	
TASOR2		2.0244737	
H2BC1		2.0237331	
MIR181A-1		2.023703	
LOC106559351		2.0229754	
LOC100684316		2.0225713	
LOC111089998		2.0224743	
ADGRG5		2.0224533	
LOC106558182		2.02222	
LOC102153193		2.0222116	
FAM189A1		2.0212777	
LOC119870840		2.021078	
LOC491694		2.0209045	
LOC111094311		2.020845	
PRELID3A		2.0205438	
TTC16		2.0202184	
SP8		2.0202062	
PTPRR		2.0196915	
LOC111091315		2.0192053	
TNKS		2.0184865	
LOC610367		2.0184796	
FGD4		2.0183206	
LOC102152274		2.0181658	
TMPRSS12		2.0181193	
LOC106558930		2.017558	
LOC100683611		2.0174572	
LOC102157025		2.0169535	
PRR32		2.0150404	
LOC100855445		2.0146666	
LOC100687428		2.0145745	
LOC111097068		2.014335	
ZFHX3		2.0135968	
LOC111092214		2.0134141	
LOC111093644		2.0132716	
CDH12		2.013256	
MIR300		2.0124397	
ZNF10		2.012425	
SOWAHA		2.012291	
LOC119873614		2.0119562	
LOC102156927		2.0115006	
DRGX		2.0112216	
DNALI1		2.01115	
LOC100686457		2.0098534	
ADAMTS8		2.0096898	
LOC111094035		2.0092833	
LOC106557492		2.0089872	
LOC607091		2.008833	
LOC102155579		2.0088193	
STXBP5		2.0082848	
LOC102152030		2.008241	
FHL5		2.007962	
ZFHX4		2.0079136	
MIR758		2.007839	
PLPPR3		2.0074246	
FAM161A		2.0072336	
LRRC49		2.0066676	
SEC24A		2.006574	
LOC106559812		2.0058644	
LOC111098594		2.005645	
FZD9		2.005557	
ZAN		2.0054483	
LOC100686970		2.005136	
LOC106558217		2.0042853	
TOPBP1		2.0035472	
PPP1R3A		2.003169	
LOC119869587		2.0029187	
SCN7A		2.0024915	
ATAD2		2.002138	
LOC100686074		2.0016596	
RBM46		2.0015314	
TANGO6		2.0014706	
FAM124A		2.001255	
REC114		2.0009654	
ASB15		2.0008523	
ADRB1		2.0002384	
LOC106559176		1.9999472	
MIR872		1.9999281	
CEP85		1.9989859	
MKRN2OS		1.9989566	
ZNF175		1.9987513	
LOC106558311		1.9985138	
LOC609026		1.9974371	
LOC119866836		1.996875	
C9H17orf78		1.9967003	
GAREM2		1.9966826	
DPF3		1.996453	
LOC102155561		1.9962069	
MYT1		1.9961329	
FGF11		1.9959594	
FNDC7		1.9959586	
C21H11orf16		1.9958909	
TULP4		1.9957935	
TNFSF14		1.9957821	
LOC119870117		1.9952134	
P2RY6		1.995103	
LOC102155213		1.9947153	
IGF2BP1		1.9945353	
LOC111094789		1.9938911	
MIR302D		1.9930074	
HTR7		1.9927012	
TMEFF1		1.9926624	
SLC25A27		1.9926388	
KBTBD12		1.9924438	
LOC119870930		1.992394	
LOC119870433		1.9923427	
LOC106558155		1.9921682	
LOC119865343		1.9917785	
LOC111090926		1.9917058	
LOC111091446		1.9915938	
LOC119870447		1.9915773	
CPVL		1.991358	
LOC119871916		1.9909827	
LOC111090551		1.990581	
BEND4		1.9905587	
SUCNR1		1.9902705	
AKAP9		1.9901204	
LOC111091268		1.9900074	
LOC111097485		1.9897032	
KRT9		1.9895396	
GLYAT		1.9893879	
LOC102154368		1.9890321	
LOC102155286		1.9886657	
LOC119870513		1.9880958	
LOC111091329		1.9875287	
ST8SIA5		1.9864458	
MIR207		1.9849349	
LOC119870237		1.9846106	
CKAP2L		1.984465	
TTC21B		1.9833697	
SLC6A4		1.9832981	
NCR3		1.9832591	
LOC106559376		1.982441	
KDM5A		1.9822447	
LOC111097806		1.9814657	
MORN1		1.9809437	
LOC100855581		1.9808215	
C17H2orf50		1.9805098	
SPEF2		1.9798843	
TLCD2		1.9794945	
LOC119870543		1.9794701	
KMT2C		1.9794012	
LOC474547		1.9793082	
LOC100688020		1.9792353	
GJC2		1.9788878	
EML5		1.9788224	
LOC119872818		1.9785722	
FAM177B		1.9784862	
MKI67		1.9781952	
LOC611067		1.9775351	
LOC111091087		1.9773816	
CAPN14		1.977244	
LOC100682654		1.9771789	
HOXB13		1.9771253	
LOC100856552		1.9770054	
LOC100683322		1.9769918	
RANBP2		1.9768305	
LOC119864703		1.9763159	
VWA3B		1.9751346	
FASTKD1		1.9747835	
LOC100684388		1.9745014	
LIMK1		1.9739412	
LOC119872603		1.9738196	
LOC119873506		1.9737514	
LOC490387		1.9735187	
LOC102157387		1.9732455	
MMP25		1.9732271	
GNAO1		1.9729127	
TACO1		1.9728693	
LOC100686007		1.9727054	
KLHL28		1.9726832	
LOC100686045		1.9726608	
LOC489748		1.9723953	
LOC102153498		1.9715742	
LOC106560140		1.9713765	
SYP		1.9710563	
STAP1		1.9705774	
ERO1A		1.9701083	
LOC119874961		1.9698082	
LOC100685851		1.9696859	
VSTM1		1.9688802	
PLAC8L1		1.9687476	
LOC119870037		1.9684762	
SMCO1		1.9682374	
PEG10		1.9682362	
LOC119871891		1.9680569	
LOC111099012		1.9676235	
PCSK4		1.9674971	
RBM26		1.9674807	
